model;section_name;page_number;ref_number;part_code;name;destination;class;quantity;ship_unit;pmn_no
C5070;Intermediate Transfer Section;41;12;A9VPR71600;Belt Cleaning Blade /C;;A;1;1;
C5070;Intermediate Transfer Section;41;13;A9VPR73800;Positioning Plate Assy /C;;A;1;1;
C5070;Intermediate Transfer Section;41;14;A9VP544001;Holding  Part  /1;;D;2;1;
C5070;Intermediate Transfer Section;41;15;AC57533200;Spacer;;D;1;1;
C5070;Intermediate Transfer Section;41;16;AC57533300;Regulating  Seal;;D;1;5;
C5070;Secondary Transfer Section;42;1;A50U529100;Transfer  Roller;;A;1;1;
C5070;Secondary Transfer Section;42;2;A50U525900;Entrance  Sheet;;D;1;5;
C5070;Secondary Transfer Section;42;3;A50U716500;Ball Bearing;;C;2;1;
C5070;Secondary Transfer Section;42;4;A50U945601;Operation  Label;;D;2;1;
C5070;Secondary Transfer Section;42;5;AEEHR70200;2nd Transfer Unit;;I;1;1;
C5070;Secondary Transfer Section;42;6;AEEHR70300;Separating Neutralizing Plate ASSY;;B;1;1;
C5070;Secondary Transfer Section;42;7;A50UR71Q00;Transfer Guide / Upper Assy;;D;1;1;
C5070;Secondary Transfer Section;42;8;A50UR71R11;Transfer Side Plate / Front Assy;;D;1;1;
C5070;Secondary Transfer Section;42;9;A50UR71S11;Transfer Side Plate / Rear Assy;;D;1;1;
C5070;Secondary Transfer Section;42;10;A50UR70G01;2nd Transfer Earth Plate Assy;;B;2;1;
C5070;Color Resist Section;43;1;40AA32320;Toner Supply Spacer;;C;3;10;
C5070;Color Resist Section;43;2;A1DUR71600;Solenoid Assy;;C;1;1;
C5070;Color Resist Section;43;3;A50U516800;Spring;;D;1;5;
C5070;Color Resist Section;43;4;A50U516900;Scatteringprevention  Pad;;D;2;1;
C5070;Color Resist Section;43;5;A9VP515200;Mounting  Plate;;D;2;1;
C5070;Color Resist Section;43;6;A9VP515300;Mounting  Plate;;D;1;1;
C5070;Color Resist Section;43;7;A9VP515400;Lever;;D;1;1;
C5070;Color Resist Section;43;8;A9VP515500;Open/close  Shutter  /ASSY;;D;1;1;
C5070;Color Resist Section;43;9;A9VP515600;Bushing;;D;2;1;
C5070;Color Resist Section;43;10;A9VP515900;Positioning  Plate;;D;1;1;
C5070;Color Resist Section;43;11;A9VP517000;Pressing  Spring  /Rear;;D;2;1;
C5070;Color Resist Section;43;12;A9VPR71900;Color Registration Unit;;S;1;1;
C5070;Color Resist Section;43;13;A9VPN20000;Sensor  Harness  /1;;D;1;1;
C5070;Color Resist Section;43;14;AC57M50200;Photo Sensing Element;;I;2;1;
C5070;Color Resist Section;43;15;A9VP516401;Hinge;;D;1;1;
C5070;Color Resist Section;43;16;A9VP516500;Fixing  Plate;;D;1;1;
C5070;Color Resist Section;43;17;A9VP516600;Shaft  /1;;D;1;1;
C5070;Color Resist Section;43;18;A9VP516700;Shaft  /2;;D;1;1;
C5070;Color Resist Section;43;19;A9VP516800;Pulling  Spring;;D;1;5;
C5070;Color Resist Section;43;20;A9VP516901;Mounting  Plate;;D;1;1;
C5070;Fusing Section;44;1;20AL48470G;Jam Release Knob;;C;1;1;
C5070;Fusing Section;44;2;56AA42690;By-Pass Spacer;;C;4;1;
C5070;Fusing Section;44;3;A00V240600;Ball Bearing;;B;3;1;
C5070;Fusing Section;44;4;AC57M10300;DC   Brushless Motor  /25;;C;1;1;
C5070;Fusing Section;44;5;AC57736201;Positioning Shaft /11;;D;2;1;
C5070;Fusing Section;44;6;A1RF758100;Pin  /B;;D;1;1;
C5070;Fusing Section;44;7;A1RF809400;Pressure Gear /1 22T;;C;1;1;
C5070;Fusing Section;44;8;A4EU265000;Ball bearing;;B;1;1;
C5070;Fusing Section;44;9;A50U742901;Pressure  Gear  /2 90T;;C;1;1;
C5070;Fusing Section;44;10;A50U743100;Pressure  Gear  /4 23/110T;;C;1;1;
C5070;Fusing Section;44;11;A50U743200;Pressure  Gear  /5 87T;;C;1;1;
C5070;Fusing Section;44;12;A50U745600;Fixing  Plate  /1;;D;1;1;
C5070;Fusing Section;44;13;A50U745700;Processing  Shaft  /A;;D;1;1;
C5070;Fusing Section;44;14;AC57749002;Fusing Cover /A;;D;1;1;
C5070;Fusing Section;44;15;A50U751101;Spacer  /1;;D;1;5;
C5070;Fusing Section;44;16;A50U751200;Positioning  Plate  /A;;D;1;5;
C5070;Fusing Section;44;17;A50U751301;Spacer  /2;;D;1;1;
C5070;Fusing Section;44;18;A50U752600;Processing  Shaft;;D;1;1;
C5070;Fusing Section;44;19;A50U755900;Spacer  /3;;D;1;5;
C5070;Fusing Section;44;20;A50U756002;Auxiliary  Side plate;;D;1;1;
C5070;Fusing Section;44;21;A50U756500;Part  /1;;D;2;1;
C5070;Fusing Section;44;22;A50U757000;Connecting  Gear  /A 41/22T;;C;1;1;
C5070;Fusing Section;44;23;A50U757100;Idling  Gear  /A 22T;;C;1;1;
C5070;Fusing Section;44;24;A50U943503;Release Label /5;;D;1;5;
C5070;Fusing Section;44;25;A50U949600;Replacement  Label;;D;1;5;
C5070;Fusing Section;44;26;A50UN10903;Fixing   Wiring   /5;;D;1;1;
C5070;Fusing Section;44;27;A9VE742500;Pressure  Shaft  /B;;D;1;1;
C5070;Fusing Section;44;28;A9VP742800;Pressure  Gear  /1;;C;1;1;
C5070;Fusing Section;44;29;A9VE743000;Pressure Gear /3 23/85T;;C;1;1;
C5070;Fusing Section;44;30;AEEH745300;Fixing  Plate  /5;;D;1;1;
C5070;Fusing Section;44;31;AEEHR72F00;Fusing Unit (EU);C;I;1;1;
C5070;Fusing Section;45;1;07BA12352;Magnet Catch;;C;4;1;
C5070;Fusing Section;45;2;4470402401;Stopper;;D;3;5;
C5070;Fusing Section;45;3;56AA42690;By-Pass Spacer;;C;5;1;
C5070;Fusing Section;45;4;AC57768600;Guide Collar;;D;1;5;
C5070;Fusing Section;45;5;A00V240600;Ball Bearing;;B;2;1;
C5070;Fusing Section;45;6;A9VE744300;Drive  Shaft  /2;;D;1;1;
C5070;Fusing Section;45;7;A9VE743800;Drive Gear /4 74T;;C;1;1;
C5070;Fusing Section;45;8;A9VE742400;Pin  /4;;D;1;1;
C5070;Fusing Section;45;9;A85CM55600;Photo   Sensor;;I;3;1;
C5070;Fusing Section;45;10;A50U732100;Protection  Seal  /1;;D;1;1;
C5070;Fusing Section;45;11;A50U743302;Drive  Plate  /4;;D;1;1;
C5070;Fusing Section;45;12;A50U743600;Drive  Gear  /2 33/58T;;C;1;1;
C5070;Fusing Section;45;13;A50U743700;Drive  Gear  /3 36/74T;;C;1;1;
C5070;Fusing Section;45;14;A50U743900;Drive  Gear  /5 26T;;C;1;1;
C5070;Fusing Section;45;15;AC57744600;Sensor Plate;;D;1;1;
C5070;Fusing Section;45;16;A50U754700;Fusing  Gear  /6 16T;;C;1;1;
C5070;Fusing Section;45;17;A50U749300;Mounting  Plate  /2;;D;1;1;
C5070;Fusing Section;45;18;A50U749200;Mounting  Plate  /1;;D;1;1;
C5070;Fusing Section;45;19;A50U748506;Fusing  Cover  /Rear;;D;1;1;
C5070;Fusing Section;45;20;A9VPM10500;Brushless Motor;;C;1;1;
C5070;Fusing Section;46;1;A85C789200;Hold  Part  /A;;D;2;1;
C5070;Fusing Section;46;2;A85C789300;Insulating  Sheet  /F;;D;2;5;
C5070;Fusing Section;46;3;A03U723301;Open/close Lever;;C;1;1;
C5070;Fusing Section;46;4;A50U763900;Paper exit Open/shut Spring /A;;D;1;1;
C5070;Fusing Section;46;5;AC57754900;Support Shaft /Front;;D;1;1;
C5070;Fusing Section;46;6;AC57746700;Support Shaft /Rear;;D;1;1;
C5070;Fusing Section;46;7;55VA20520;Cleaner Locking Screw;;C;2;1;
C5070;Fusing Section;46;8;A9VP762100;Support  Shaft  /11;;D;2;1;
C5070;Fusing Section;46;9;A9VP764700;Holding  Spring  /4;;D;1;5;
C5070;Fusing Section;46;10;AEEH748700;Paper exit  Actuator;;D;1;1;
C5070;Fusing Section;46;11;AEEH758800;Holding  Spring  /2;;D;1;1;
C5070;Fusing Section;46;12;A50U943702;Release Label /7;;D;2;5;
C5070;Fusing Section;46;13;AEEH764301;Paper exit  Actuator  /2;;D;1;1;
C5070;Fusing Section;46;14;AEEHR70400;Fusing Separating Claw Assy;;B;5;1;
C5070;Fusing Section;46;15;AEEH760801;Support  Plate;;D;1;1;
C5070;Fusing Section;46;16;AEEHR71300;Fusing Paper Exit Door Duct Assy;;D;1;1;
C5070;Fusing Section;46;17;65AA53991;Fixing Papaer Exit Lever;;C;1;1;
C5070;Fusing Section;46;18;A50U763800;Paper exit Open/shut Spring /B;;D;1;1;
C5070;Fusing Section;46;19;AEEHR73000;Fusing Separating Plate / B Assy;;C;1;1;
C5070;Fusing Section;47;1;A9VP762200;Protection  Film;;D;1;1;
C5070;Fusing Section;47;2;A9VP760400;Insulating  Sheet  /11;;D;1;1;
C5070;Fusing Section;47;3;A9VP764500;Guide  Sheet  /A;;D;1;1;
C5070;Fusing Section;47;4;A9VP765200;Fusing Paper Exit Roller/Up;;A;1;1;
C5070;Fusing Section;47;5;A9VP759701;Support  Shaft  /1;;D;1;1;
C5070;Fusing Section;47;6;A4EU252000;Drive  Ball bearing /6;;B;2;1;
C5070;Fusing Section;47;7;A9VP759800;Paper exit  Spring;;D;2;5;
C5070;Fusing Section;47;8;A9VP762600;Positioning  Plate  /Rear;;D;1;1;
C5070;Fusing Section;47;9;A9VP762500;Positioning  Plate  /Front;;D;1;1;
C5070;Fusing Section;47;10;A9VP727500;Guide  Seal  /A;;D;3;1;
C5070;Fusing Section;47;11;A9VP727600;Guide  Seal  /B;;D;3;5;
C5070;Fusing Section;47;12;A9VP727700;Guide  Seal  /C;;D;6;5;
C5070;Fusing Section;47;13;A9VP757800;Guide  Plate  /E;;D;1;1;
C5070;Fusing Section;47;14;AEEH758001;Separating  Cell  /11;;D;3;1;
C5070;Fusing Section;47;15;AEEH765300;Insulating  Sheet  /12;;D;1;1;
C5070;Fusing Section;47;16;AEEH768900;Separating  Duct  /11;;D;1;1;
C5070;Fusing Section;47;17;AEEH769300;Reflecting  Plate  /3;;D;1;1;
C5070;Fusing Section;48;1;A9VP761000;Fusing Paper Exit Roller/Lw;;B;1;1;
C5070;Fusing Section;48;2;A00J211200;Ball Bearing;;C;2;1;
C5070;Fusing Section;48;3;A50U746500;Paper exit  Gear  /B 20T;;C;1;1;
C5070;Fusing Section;48;4;A9VP758701;Paper exit  Plate  /2;;D;1;1;
C5070;Fusing Section;48;5;A9VP764100;Holding  Sheet  /A;;D;1;1;
C5070;Fusing Section;48;6;AEEH760301;Paper exit  Plate  /Lower;;D;1;1;
C5070;Fusing Section;48;7;A9VP760400;Insulating  Sheet  /11;;D;1;1;
C5070;Fusing Section;48;8;A50U761300;Heat blocking  Plate  /Front;;D;1;1;
C5070;Fusing Section;48;9;A50U761400;Insulating  Sheet  /Front;;D;1;1;
C5070;Fusing Section;48;10;A50U761100;Heat blocking  Plate  /Rear;;D;1;1;
C5070;Fusing Section;48;11;A50U761200;Insulating  Sheet  /Rear;;D;1;1;
C5070;Fusing Section;49;1;A03U734500;Support Screw /A;;C;7;5;
C5070;Fusing Section;49;2;A50U763000;Support  Plate;;D;2;1;
C5070;Fusing Section;49;3;A50U763600;Insulating  Sheet  /6;;D;4;5;
C5070;Fusing Section;49;4;A9VER70900;Fusing Stay/ Upper Assy;;D;1;1;
C5070;Fusing Section;49;5;A9VP731501;Insulating  Sheet  /L;;D;1;1;
C5070;Fusing Section;49;6;A9VP768701;Reflecting  Plate  /4;;D;1;1;
C5070;Fusing Section;49;7;AEEH721501;Fusing  Frame  /Upper;;D;1;1;
C5070;Fusing Section;49;8;AEEH731600;Insulating  Sheet  /M;;D;1;1;
C5070;Fusing Section;49;9;AEEH738701;Cover  Part  /A;;D;1;1;
C5070;Fusing Section;49;10;A50U722202;Fusing  Cover  /2;;D;1;1;
C5070;Fusing Section;49;11;A50U731002;Insulating  Sheet  /F;;D;1;1;
C5070;Fusing Section;49;12;A50U731102;Insulating  Sheet  /G;;D;1;1;
C5070;Fusing Section;50;1;AC57M50001;Temperature Sensor /1;;I;1;1;
C5070;Fusing Section;50;2;A03U734500;Support Screw /A;;C;4;5;
C5070;Fusing Section;50;3;A03UN23200;Grounding Wiring /F;;D;1;5;
C5070;Fusing Section;50;4;A50U722100;Fusing  Cover  /1;;D;1;1;
C5070;Fusing Section;50;5;AC57768800;Holding Spring /11;;D;2;5;
C5070;Fusing Section;50;6;A50U723911;Stay  /2;;D;2;5;
C5070;Fusing Section;50;7;A50U725200;Tension  Spring  /1;;D;2;5;
C5070;Fusing Section;50;8;A50U726611;Guide  Part  /2;;D;2;1;
C5070;Fusing Section;50;9;A50U728500;Insulating  Sheet  /A;;D;1;1;
C5070;Fusing Section;50;10;A50U728800;Insulating  Sheet  /D;;D;1;5;
C5070;Fusing Section;50;11;A50U730900;Cover  Part  /1;;D;1;1;
C5070;Fusing Section;50;12;AC57723800;Sensor Stay /1;;D;1;1;
C5070;Fusing Section;50;13;A9VEN11000;Fixing   Relay harness   /1;B,G2,C;D;1;1;
C5070;Fusing Section;50;14;A50U733500;Protection  Part  /1;;D;2;1;
C5070;Fusing Section;50;15;A50UR70F00;Fusing Temperature Sensor/3;;B;1;1;
C5070;Fusing Section;50;16;SP00-0210;Thermostat  /Upper;;I;2;1;
C5070;Fusing Section;50;17;A9VE728400;Mounting  Plate  /B;B,G2,C;D;1;1;
C5070;Fusing Section;50;18;A9VE733400;Protection  Cover  /A;;D;1;1;
C5070;Fusing Section;50;19;A9VE769001;Fusing  Stay  /2;;D;1;1;
C5070;Fusing Section;50;20;A9VEN10601;Fixing   Wiring   /1;B,G2,C;D;1;1;
C5070;Fusing Section;50;21;AC57M50101;Temperature Sensor /2;;I;1;1;
C5070;Fusing Section;51;1;26NA53712;BALL BEARING;;A;2;1;
C5070;Fusing Section;51;2;55VA48500;PARALLEL PIN D3X18;;D;1;1;
C5070;Fusing Section;51;3;A00V240600;Ball Bearing;;B;2;1;
C5070;Fusing Section;51;4;A9VEM31F00;Fusing Heater Lamp Assy 1 /Up (220V);C;B;1;1;
C5070;Fusing Section;51;5;A03U809500;FIXING DRIVE GEAR /O 26T;;A;1;1;
C5070;Fusing Section;51;6;A9VEM33F00;Fusing Heater Lamp Assy 2 /Up (220V);C;B;1;1;
C5070;Fusing Section;51;7;A50U725001;Drive  Gear  /Upper 38T;;C;1;1;
C5070;Fusing Section;51;8;A50U739811;Drive  Gear  /Front 38T;;C;1;1;
C5070;Fusing Section;51;9;A50U739900;Connecting  Gear  /A 42/25T;;C;1;1;
C5070;Fusing Section;51;10;A50U744000;Drive  Gear  /6 36T;;C;1;1;
C5070;Fusing Section;51;11;A50U744100;Drive  Gear  /7 27T;;C;1;1;
C5070;Fusing Section;51;12;A50U744400;Drive  Shaft  /3;;D;1;1;
C5070;Fusing Section;51;13;A50U756300;Insulating Sleeve /Lower;;B;2;1;
C5070;Fusing Section;51;14;A9VE785500;Stopper  Stopper  /B;;D;1;1;
C5070;Fusing Section;51;15;AC58783400;Hold Plate /4;;D;1;1;
C5070;Fusing Section;51;16;A50U767000;Fusing  Belt  /D;B,G2,C;B;1;1;
C5070;Fusing Section;51;17;AC57745000;Fusing Ball bearing /Upper;;A;2;1;
C5070;Fusing Section;51;18;A9VE720300;Fusing  Roller  /1;;B;1;1;
C5070;Fusing Section;51;19;A9VE720500;Fusing Roller /2;;B;1;1;
C5070;Fusing Section;51;20;A9VE723500;Support  Plate  /1;;D;1;1;
C5070;Fusing Section;51;21;A9VE723600;Support  Plate  /2;;D;1;1;
C5070;Fusing Section;51;22;A9VE724100;Regulating  Sleeve  /1;;B;2;1;
C5070;Fusing Section;51;23;A9VE726800;Guide  Part  /3;;D;1;1;
C5070;Fusing Section;51;24;A9VE728300;Support  Plate  /11;;D;1;1;
C5070;Fusing Section;51;25;A9VE733000;Cover  /Front;;D;1;1;
C5070;Fusing Section;51;26;A9VP733100;Cover  /Rear;;D;1;1;
C5070;Fusing Section;51;27;A9VE743500;Drive  Plate  /6;;D;1;1;
C5070;Fusing Section;51;28;A9VE785400;Stopper  Stopper  /A;;D;1;1;
C5070;Fusing Section;51;29;A9VP744900;Insulating  Sleeve  /Upper;;B;2;1;
C5070;Fusing Section;51;30;A9VPR78400;Fixing belt/DAssy;B,G2,C;I;1;1;
C5070;Fusing Section;52;1;4470402401;Stopper;;D;1;5;
C5070;Fusing Section;52;2;26NA53712;BALL BEARING;;A;2;1;
C5070;Fusing Section;52;3;A03U734500;Support Screw /A;;C;1;5;
C5070;Fusing Section;52;4;A1RFM51000;Photointerrupter  /H;;C;1;1;
C5070;Fusing Section;52;5;A50U746800;Wiring  Part  /3;;D;1;1;
C5070;Fusing Section;52;6;A50U747803;Actuator  /A;;D;1;1;
C5070;Fusing Section;52;7;A50U747900;Shaft  /1;;D;1;1;
C5070;Fusing Section;52;8;A50U748200;Wiring  Part  /1;;D;1;1;
C5070;Fusing Section;52;9;A50U752700;Fusing Gear/1  38T;;B;1;1;
C5070;Fusing Section;52;10;A50U755100;Holding  Part  /F;;D;1;5;
C5070;Fusing Section;52;11;A50U755301;Sheet  /L;;D;1;1;
C5070;Fusing Section;52;12;A9VE741800;Hold  Plate  /2;B,G2,C;D;1;1;
C5070;Fusing Section;52;13;A50U756300;Insulating Sleeve /Lower;;B;2;1;
C5070;Fusing Section;52;14;AEEHR72800;Guide Plate/Assy;;D;1;1;
C5070;Fusing Section;52;15;A50U765500;Fusing Roller /Lw;;B;1;1;
C5070;Fusing Section;52;16;A50U787700;Sensor  Plate  /Front;;D;1;5;
C5070;Fusing Section;52;17;A9VE741700;Hold  Plate  /1;;D;1;1;
C5070;Fusing Section;52;18;A50U788900;Insulating  Plate  /Front;;D;1;1;
C5070;Fusing Section;52;19;A50U789100;Insulating  Plate  /Rear;;D;1;1;
C5070;Fusing Section;52;20;A50UM32F00;Fusing Heater Lamp/4 (220V);C;I;1;1;
C5070;Fusing Section;52;21;AC57N10700;Fusing Harness /2;B,G2,C;D;1;1;
C5070;Fusing Section;52;22;A00J617800;Ball Bearing;;A;2;1;
C5070;Fusing Section;52;23;A03U724200;Positioning Shaft;;D;2;1;
C5070;Fusing Section;52;24;A03U734500;Support Screw /A;;C;1;5;
C5070;Fusing Section;52;25;A03U808400;FIXING DRIVE GEAR /D 19T;;B;1;1;
C5070;Fusing Section;52;26;A1RF820000;Ball Bearing;;C;2;1;
C5070;Fusing Section;52;27;A50U744912;Mounting  Plate  /4;;D;1;1;
C5070;Fusing Section;52;28;A50U745501;Paper exit  Plate  /1;;D;1;5;
C5070;Fusing Section;52;29;A50U746400;Paper exit  Gear  /A 37T;;C;1;5;
C5070;Fusing Section;52;30;A50U752000;Drive Gear /C 36T;;D;1;1;
C5070;Fusing Section;52;31;A50U752200;Fusing Gear/3 30T;;B;1;1;
C5070;Fusing Section;52;32;A50U752300;Paper exit  Shaft  /A;;D;1;1;
C5070;Fusing Section;52;33;AC57747200;Hold Plate /2;;D;1;5;
C5070;Fusing Section;52;34;AC57747301;Wiring Part /5;B,G2,C;D;1;1;
C5070;Fusing Section;53;1;A03UN23200;Grounding Wiring /F;;D;1;5;
C5070;Fusing Section;53;2;A50U745100;Guide Screw;;D;1;1;
C5070;Fusing Section;53;3;A50U746200;Stay  /2;B,G2,C;D;1;1;
C5070;Fusing Section;53;4;A50U787500;Hold Arm /Front;;D;1;5;
C5070;Fusing Section;53;5;A50U787600;Hold  Arm  /Rear;;D;1;1;
C5070;Fusing Section;53;6;A50UR70E22;Fusing Temperature Sensor/4;;B;1;1;
C5070;Fusing Section;53;7;A50UR72Y00;Fusing Temperature Sensor/5;;C;1;1;
C5070;Fusing Section;53;8;A9VE741600;Pressure  Spring  /11;;D;2;1;
C5070;Fusing Section;53;9;A9VE745800;Sensor  Stay  /4;;D;1;1;
C5070;Fusing Section;53;10;SP00-0220;Thermostat  /Lower;B,G2,C;I;1;1;
C5070;Fusing Section;53;11;AC57767801;Mounting Plate /23;;D;1;5;
C5070;Fusing Section;53;12;AC57768000;Guide Shaft /22;;D;2;1;
C5070;Fusing Section;53;13;AC57768100;Guide Roll /11;;D;2;1;
C5070;Fusing Section;53;14;AC57768200;Pressure Spring /12;;C;2;5;
C5070;Fusing Section;53;15;AC57768300;Mounting Plate /24;;D;1;5;
C5070;Fusing Section;53;16;AC57768401;Support Plate /Front;;D;1;1;
C5070;Fusing Section;53;17;AC57768500;Mounting Plate /26;;D;1;5;
C5070;Fusing Section;53;18;AC57767600;Mounting Plate /21;;D;1;5;
C5070;Fusing Section;53;19;AC57767701;Support Plate /Rear;;D;1;1;
C5070;Fusing Section;53;20;A9VP788700;Protection  Sheet  /1;;D;1;5;
C5070;Fusing Section;53;21;AC57767500;Protection  Cover;;D;1;1;
C5070;Fusing Section;53;22;A03U734500;Support Screw /A;;C;1;5;
C5070;Fusing Section;54;1;A03U734500;Support Screw /A;;C;12;5;
C5070;Fusing Section;54;2;A1RF758100;Pin  /B;;D;2;1;
C5070;Fusing Section;54;3;A4EU265000;Ball bearing;;B;4;1;
C5070;Fusing Section;54;4;A50U642300;Mounting  Screw;;D;4;5;
C5070;Fusing Section;54;5;AC57744700;Pressure Actuator /1;;C;1;5;
C5070;Fusing Section;54;6;AC57767400;Pressure Cam /2;;C;2;1;
C5070;Fusing Section;54;7;AEEH788600;Sensor  Plate  /Rear;;D;1;1;
C5070;Fusing Section;54;9;A1RFM51000;Photointerrupter  /H;;C;1;1;
C5070;Fusing Section;54;10;A50U785000;Rotation  Shaft  /2;;D;2;1;
C5070;Fusing Section;54;11;A50U787003;Cover  Plate;;D;1;1;
C5070;Fusing Section;54;12;A50U788000;Cooling  Duct;;D;1;1;
C5070;Fusing Section;54;13;A50U788102;Wiring  Part  /2;;D;1;1;
C5070;Fusing Section;54;14;A50U792901;Wiring  Part  /D;;D;1;1;
C5070;Fusing Section;54;15;A50U794800;Wiring  Part;;D;5;1;
C5070;Fusing Section;54;16;A50U799200;Mounting  Plate;;D;1;1;
C5070;Fusing Section;54;17;A50U799601;Adjusting  Plate;;D;1;1;
C5070;Fusing Section;54;18;A50U799700;Regulating  Plate;;D;1;1;
C5070;Fusing Section;54;19;A50U799800;Wiring  Part;;D;2;1;
C5070;Fusing Section;54;20;AC57741900;Pressure Shaft /A;;D;1;1;
C5070;Fusing Section;54;21;AC57742000;Pressure Cam /1;;C;2;1;
C5070;Fusing Section;54;22;A9VE758400;Drive  Plate  /2;;D;2;5;
C5070;Fusing Section;54;23;A9VE758600;Pressure Gear /5 42T;;C;1;1;
C5070;Process Section;55;1;A50U221701;Guide  Handle;;D;1;1;
C5070;Process Section;55;2;A00J617800;Ball Bearing;;A;4;1;
C5070;Process Section;55;3;A00V240600;Ball Bearing;;B;4;1;
C5070;Process Section;55;4;A50U948001;Caution  Label;;D;1;1;
C5070;Process Section;55;5;A50U169602;Mounting  Screw;;D;2;1;
C5070;Process Section;55;6;A9VE222000;Collar;;D;4;1;
C5070;Process Section;55;7;A50U337101;Positioning  Rail  /1;;D;4;5;
C5070;Process Section;55;8;A50U337400;Ground  Plate spring  /Front;;D;4;5;
C5070;Process Section;55;9;AEEHN12400;Developing   Harness  /1;;D;1;1;
C5070;Process Section;55;10;AEEH169000;Cover  Duct  /B;;D;1;1;
C5070;Process Section;55;11;AC57220700;Drive Gear 28T;;C;4;5;
C5070;Process Section;55;12;A50U949600;Replacement  Label;;D;1;5;
C5070;Process Section;55;13;A50U945601;Operation  Label;;D;2;1;
C5070;Process Section;55;14;A50U949700;Replacement  Label  /1;;D;4;5;
C5070;Process Section;55;15;A9VE942700;Caution  Label;;D;1;1;
C5070;Process Section;55;16;A50U221500;Release  Lever;;D;1;1;
C5070;Process Section;55;17;AEEHR71700;Developing Drive Assy;;S;1;1;
C5070;Process Section;55;18;AEEH220300;Mounting  Plate;;D;1;1;
C5070;Process Section;55;19;AEEH225100;Protection  Cover;;D;1;1;
C5070;Process Section;55;20;A50U341002;Protection  Cover  /2;;D;1;1;
C5070;Process Section;56;1;13QA40610;Gear Spacer;;C;5;1;
C5070;Process Section;56;2;40AA32320;Toner Supply Spacer;;C;15;10;
C5070;Process Section;56;3;AC57222400;Idling Gear 31/42T;;C;3;1;
C5070;Process Section;56;4;AC57220500;Idling Gear 45T;;C;4;5;
C5070;Process Section;56;5;A50U220501;Idling  Gear  /C 63/34T;;C;4;1;
C5070;Process Section;56;6;A50U221800;Drive  Gear  /D 40T;;C;4;5;
C5070;Process Section;56;7;A00J617800;Ball Bearing;;A;8;1;
C5070;Process Section;56;8;A50U949700;Replacement  Label  /1;;D;4;5;
C5070;Process Section;56;9;A79JM11300;DC   Brushless motor   /30;;I;4;1;
C5070;Process Section;56;10;AEEH222500;Idling  Gear 31/45T;;C;1;1;
C5070;Process Section;56;11;AEEH225000;Guide  Rail;;D;4;1;
C5070;Process Section;57;1;A00J617800;Ball Bearing;;A;4;1;
C5070;Process Section;57;2;40AA32320;Toner Supply Spacer;;C;12;10;
C5070;Process Section;57;3;4139300301;BUSHING;;C;8;5;
C5070;Process Section;57;4;A92W223200;Charging  Spring;;D;4;5;
C5070;Process Section;57;5;A9VP222501;Charging Idler 20T;;C;4;1;
C5070;Process Section;57;6;A9VP222600;Drive  Shaft;;D;8;1;
C5070;Process Section;57;7;AEEH222300;Drive  Gear  /C 34T;;C;3;1;
C5070;Process Section;57;8;AEEH222600;Drive  Gear  /K 32T;;C;1;1;
C5070;Process Section;57;9;A9VP223901;Charging Idler /1 20T;;C;4;5;
C5070;Process Section;57;10;A9VP224001;Charging Gear 20T;;C;4;1;
C5070;Process Section;57;11;A9VPR75400;Cleaning Motor Worm Assy;;C;4;1;
C5070;Process Section;57;12;AEEH222700;Drive  Shaft;;D;4;1;
C5070;Process Section;57;13;AEEH222801;Drive  Pedestal;;D;4;1;
C5070;Process Section;57;14;AEEH222900;Charging  Coupling  /2;;D;4;1;
C5070;Process Section;58;1;4470402401;Stopper;;D;4;5;
C5070;Process Section;58;2;A50U335600;Cleaning  Seal  /A;;D;1;5;
C5070;Process Section;58;3;A85CM55600;Photo   Sensor;;I;5;1;
C5070;Process Section;58;4;AEEH345600;Mounting  Plate;;D;4;5;
C5070;Process Section;58;5;AEEH340800;Protection  Cover  /1;;D;1;1;
C5070;Process Section;58;6;AEEH340901;Protection  Cover  /2;;D;1;1;
C5070;Process Section;58;7;AEEH341000;Protection  Sheet;;D;1;1;
C5070;Process Section;58;8;A50U341401;Positioning  Collar  /1;;D;2;1;
C5070;Process Section;58;9;A50U341600;Transfer  Shaft;;D;2;1;
C5070;Process Section;58;10;A50U342502;Set  Collar;;D;3;1;
C5070;Process Section;58;11;A50U342600;Collar;;D;3;5;
C5070;Process Section;58;12;A50UR72K00;Adjusting Plate Caulking Assy;;D;1;1;
C5070;Process Section;58;13;A50U343400;Tray  /Front;;D;1;5;
C5070;Process Section;58;14;A50U343500;Tray  /Rear;;D;1;1;
C5070;Process Section;58;15;AEEHN12501;Developing   Harness  /2;;D;1;1;
C5070;Process Section;58;16;A50U343900;Transfer  Plate  /2;;D;1;1;
C5070;Process Section;58;17;AEEH946500;ID Label;;D;1;5;
C5070;Process Section;58;18;A9VP349400;Positioning  Plate;;D;1;1;
C5070;Process Section;58;19;A9VP349501;Receiving Film;;D;1;1;
C5070;Process Section;58;20;A50U945601;Operation  Label;;D;1;1;
C5070;Process Section;59;1;13QA10330;SHAFT SPACER;;C;8;1;
C5070;Process Section;59;2;A85CM55600;Photo   Sensor;;I;4;1;
C5070;Process Section;59;3;A92W343000;Pressing  Block;;D;16;1;
C5070;Process Section;59;4;A92W345400;Pressing  Spring;;D;16;5;
